"URL","Reference_id","Method","Evaluation","EC value","Enzyme","Reaction","K","Temp","Ionic strength","pH","enthalpy","enthalpy","enthalpy","m(KCl,mol.kg-3)","c(KCl,mol dm-3)","m(KCl,mol.kg-1)","c(Na+,mol dm-3)","c(NaCl,mol dm-3)","c(MnCl2,mol dm-3)","c(MgCl2)","c(MnSO4,mol dm-3)","c c(Mg2+,mol dm-3)","c(MgSO4,mol dm-3)","m(MgCl2,mol.kg-1)","c(CaCl2,mol dm-3)","c(ZnCl2,mol dm-3)","c(Mg)tot(mol dm-3)","c(MgCl2,mol dm-3)","c(Mg2+,mol dm-3)","c(MnSO4)","pMn","pMg","c(total substrate,mol dm-3)","c(nucleotide)tot(mol dm-3)","x(cosolvent)","cosolvent","salt","c(salt,mol dm-3)","c(Tris,mol dm-3)",,"c(spermidine,mol dm-3)","c(phosphate,mol dm-3)","c(orthophosphate)","c(orthophosphate,mol dm-3)","c(tetra-n-propylammonium+,mol dm-3)","buffer","buffer(mol dm-3)","Buffer",,1
"enzyme_data1.pl?col=2.&T1=86DAL/REN_1067","86DAL/REN","spectrophotometry","B","3.6.1.1","inorganic pyrophosphatase","pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)","2.55E+02",303.15,,8,,,,,,,,,,,,,,,,,,0.0075,,,,,,,,,,,,,,,0.0075,,,,"Tris (0.05 mol dm-3) + HCl","Tris (0.05 mol dm-3) + HCl",,73
"enzyme_data1.pl?col=1.&T1=86DAL/REN_1067","86DAL/REN","spectrophotometry","B","3.6.1.1","inorganic pyrophosphatase","pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)","2.28E+02",303.15,,8,,,,,,,,,,,,,,,,,,0.011,,,,,,,,,,,,,,,0.01,,,,"Tris (0.05 mol dm-3) + HCl","Tris (0.05 mol dm-3) + HCl",,74
"enzyme_data1.pl?col=2.&T1=86DAL/REN_1067","86DAL/REN","spectrophotometry","B","3.6.1.1","inorganic pyrophosphatase","pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)","2.15E+02",303.15,,8,,,,,,,,,,,,,,,,,,0.0075,,,,,,,,,,,,,,,0.005,,,,"Tris (0.05 mol dm-3) + HCl","Tris (0.05 mol dm-3) + HCl",,75
"enzyme_data1.pl?col=1.&T1=86DAL/REN_1067","86DAL/REN","spectrophotometry","B","3.6.1.1","inorganic pyrophosphatase","pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)","1.95E+02",303.15,,8,,,,,,,,,,,,,,,,,,0.0075,,,,,,,,,,,,,,,0.0025,,,,"Tris (0.05 mol dm-3) + HCl","Tris (0.05 mol dm-3) + HCl",,76
"enzyme_data1.pl?col=1.&T1=86DAL/REN_1067","86DAL/REN","spectrophotometry","B","3.6.1.1","inorganic pyrophosphatase","pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)","1.84E+02",303.15,,8,,,,,,,,,,,,,,,,,,0.011,,,,,,,,,,,,,,,0.0075,,,,"Tris (0.05 mol dm-3) + HCl","Tris (0.05 mol dm-3) + HCl",,77
"enzyme_data1.pl?col=2.&T1=86DAL/REN_1067","86DAL/REN","spectrophotometry","B","3.6.1.1","inorganic pyrophosphatase","pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)","1.67E+02",303.15,,8,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,0.01,,,,"Tris (0.05 mol dm-3) + HCl","Tris (0.05 mol dm-3) + HCl",,78
"enzyme_data1.pl?col=1.&T1=86DAL/REN_1067","86DAL/REN","spectrophotometry","B","3.6.1.1","inorganic pyrophosphatase","pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)","1.58E+02",303.15,,8,,,,,,,,,,,,,,,,,,0.011,,,,,,,,,,,,,,,0.005,,,,"Tris (0.05 mol dm-3) + HCl","Tris (0.05 mol dm-3) + HCl",,79
"enzyme_data1.pl?col=1.&T1=86DAL/REN_1067","86DAL/REN","spectrophotometry","B","3.6.1.1","inorganic pyrophosphatase","pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)","1.52E+02",303.15,,8,,,,,,,,,,,,,,,,,,0.011,,,,,,,,,,,,,,,0.0025,,,,"Tris (0.05 mol dm-3) + HCl","Tris (0.05 mol dm-3) + HCl",,80
"enzyme_data1.pl?col=1.&T1=86DAL/REN_1067","86DAL/REN","spectrophotometry","B","3.6.1.1","inorganic pyrophosphatase","pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)","1.44E+02",303.15,,8,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,0.0075,,,,"Tris (0.05 mol dm-3) + HCl","Tris (0.05 mol dm-3) + HCl",,81
"enzyme_data1.pl?col=1.&T1=86DAL/REN_1067","86DAL/REN","spectrophotometry","B","3.6.1.1","inorganic pyrophosphatase","pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)","1.26E+02",303.15,,8,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,0.005,,,,"Tris (0.05 mol dm-3) + HCl","Tris (0.05 mol dm-3) + HCl",,82
"enzyme_data1.pl?col=1.&T1=86DAL/REN_1067","86DAL/REN","spectrophotometry","B","3.6.1.1","inorganic pyrophosphatase","pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)","1.16E+02",303.15,,8,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,0.0025,,,,"Tris (0.05 mol dm-3) + HCl","Tris (0.05 mol dm-3) + HCl",,83
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.01,303.15,,7.4,,,,,,,,,,,,,0.01,,,,,,,0,,,,,,,,,,,,,,,,,"glycylglycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,84
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.01,303.15,,7.4,,,,,,,,,,,,,0.006,,,,,,,0,,,,,,,,,,,,,,,,,"glycylglycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,85
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.037,303.15,,8,,,,,,,,,,,,,0.02,,,,,,,0,,,,,,,,,,,,,,,,,"glycylglycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,86
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.038,303.15,,8,,,,,,,,,,,,,0.01,,,,,,,0,,,,,,,,,,,,,,,,,"glycylglycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,87
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.078,303.15,,8,,,,,,,,,,,,,0.002,,,,,,,0,,,,,,,,,,,,,,,,,"glycylglycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,88
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.0096,303.15,,7.4,,,,,,,,,,,,,0.02,,,,,,,0,,,,,,,,,,,,,,,,,"glycylglycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,89
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.032,303.15,,7.4,,,,,,,,,,,,,0.002,,,,,,,0,,,,,,,,,,,,,,,,,"glycylglycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,90
"enzyme_data1.pl?col=2.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.044,303.15,,8,,,,,,,,,,,,,0.006,,,,,,,0,,,,,,,,,,,,,,,,,"glycylglycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,91
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.3,293.15,,9.02,,,,,,,,,,,,,0.02,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,92
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.35,293.15,,9.02,,,,,,,,,,,,,0.006,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,93
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.22,303.15,,8.9,,,,,,,,,,,,,0.02,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,94
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.78,303.15,,8.9,,,,,,,,,,,,,0.001,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,95
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",1.3,303.15,,9.8,,,,,,,,,,,,,0.02,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,96
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",2.7,303.15,,9.8,,,,,,,,,,,,,0.002,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,97
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.12,303.15,,8.6,,,,,,,,,,,,,0,,,,,,,0.01,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,98
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.17,303.15,,8.77,,,,,,,,,,,,,0,,,,,,,0.01,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,99
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.18,303.15,,8.78,,,,,,,,,,,,,0,,,,,,,0.006,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,100
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.88,303.15,,8.87,,,,,,,,,,,,,0,,,,,,,0.002,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,101
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.52,311.15,,8.82,,,,,,,,,,,,,0.002,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,102
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.19,311.15,,8.82,,,,,,,,,,,,,0.01,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,103
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.29,303.15,,8.82,,,,,,,,,,,,,0,,,,,,,0.006,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,104
"enzyme_data1.pl?col=1.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",1.4,303.15,,9.8,,,,,,,,,,,,,0.01,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,105
"enzyme_data1.pl?col=2.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",1.4,303.15,,9.8,,,,,,,,,,,,,0.01,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,106
"enzyme_data1.pl?col=2.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.18,311.15,,8.82,,,,,,,,,,,,,0.02,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,107
"enzyme_data1.pl?col=2.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.61,303.15,,8.9,,,,,,,,,,,,,0.002,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,108
"enzyme_data1.pl?col=2.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.22,311.15,,8.82,,,,,,,,,,,,,0.006,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,109
"enzyme_data1.pl?col=2.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.78,293.15,,9.02,,,,,,,,,,,,,0.002,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,110
"enzyme_data1.pl?col=2.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",1.7,303.15,,9.8,,,,,,,,,,,,,0.006,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,111
"enzyme_data1.pl?col=2.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.24,303.15,,8.9,,,,,,,,,,,,,0.01,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,112
"enzyme_data1.pl?col=2.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.31,293.15,,9.02,,,,,,,,,,,,,0.01,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,113
"enzyme_data1.pl?col=2.&T1=54NOD/KUB_593","54NOD/KUB","spectrophotometry","A","2.7.3.2","creatine kinase","ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)",0.29,303.15,,8.9,,,,,,,,,,,,,0.006,,,,,,,0,,,,,,,,,,,,,,,,,"glycine","glycine (0.10 mol dm-3) and glycylglycine (0.10 mol dm-3)",,114
"enzyme_data1.pl?col=1.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.0353,298.15,0.25,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,115
"enzyme_data1.pl?col=1.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.0656,288.15,0.25,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,116
"enzyme_data1.pl?col=1.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.00673,278.15,0.25,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,117
"enzyme_data1.pl?col=1.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.0646,313.15,0.25,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,118
"enzyme_data1.pl?col=1.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.155,278.15,0.25,7.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,119
"enzyme_data1.pl?col=1.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.292,298.15,0.25,7.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,120
"enzyme_data1.pl?col=1.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.0558,308.15,0.25,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,121
"enzyme_data1.pl?col=1.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.357,278.15,0.25,8.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,122
"enzyme_data1.pl?col=1.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.0132,298.15,0.25,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,123
"enzyme_data1.pl?col=2.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.191,313.15,0.25,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,124
"enzyme_data1.pl?col=2.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.0967,298.15,0.25,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,125
"enzyme_data1.pl?col=2.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.551,298.15,0.25,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,126
"enzyme_data1.pl?col=2.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.00938,308.15,0.25,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,127
"enzyme_data1.pl?col=2.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.579,313.15,0.25,7.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,128
"enzyme_data1.pl?col=2.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.381,288.15,0.25,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,129
"enzyme_data1.pl?col=2.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.477,308.15,0.25,7.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,130
"enzyme_data1.pl?col=2.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.882,308.15,0.25,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,131
"enzyme_data1.pl?col=2.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.0459,278.15,0.25,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,132
"enzyme_data1.pl?col=2.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.144,308.15,0.25,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,133
"enzyme_data1.pl?col=2.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.00973,288.15,0.25,6.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,134
"enzyme_data1.pl?col=3.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.00973,288.15,0.25,6.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,135
"enzyme_data1.pl?col=3.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.00449,288.15,0.25,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,136
"enzyme_data1.pl?col=3.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.0233,313.15,0.25,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,137
"enzyme_data1.pl?col=3.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.188,288.15,0.25,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,138
"enzyme_data1.pl?col=3.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.0103,313.15,0.25,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,139
"enzyme_data1.pl?col=3.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.00413,278.15,0.25,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,140
"enzyme_data1.pl?col=3.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",1.08,313.15,0.25,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,141
"enzyme_data1.pl?col=3.&T1=03KIN_1573","03KIN","spectrophotometry coupled with enzymatic assay","A","1.1.1.2","alcohol dehydrogenase","2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq)",0.0183,278.15,0.25,6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,142
