url,reference_id,method,evaluation,ec,enzyme,kegg_reaction,reaction,K,T,I,pH,pMg,comment,Ktype
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.0096,303.15,0.33,7.4,1.7,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.032,303.15,0.258,7.4,2.7,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.044,303.15,0.274,8,2.22,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.3,293.15,0.33,9.02,1.7,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.35,293.15,0.274,9.02,2.22,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.22,303.15,0.33,8.9,1.7,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.78,303.15,0.254,8.9,3,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),1.3,303.15,0.33,9.8,1.7,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),2.7,303.15,0.258,9.8,2.7,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.12,303.15,0.29,8.6,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.17,303.15,0.29,8.77,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.18,303.15,0.274,8.78,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.88,303.15,0.258,8.87,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.52,311.15,0.258,8.82,2.7,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.19,311.15,0.29,8.82,2,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.29,303.15,0.274,8.82,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),1.4,303.15,0.29,9.8,2,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),1.4,303.15,0.29,9.8,2,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.18,311.15,0.33,8.82,1.7,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.61,303.15,0.258,8.9,2.7,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.22,311.15,0.274,8.82,2.22,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.78,293.15,0.258,9.02,2.7,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),1.7,303.15,0.274,9.8,2.22,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.24,303.15,0.29,8.9,2,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.31,293.15,0.29,9.02,2,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=54NOD/KUB_593,54NOD/KUB,spectrophotometry,A,2.7.3.2,creatine kinase,C00002 + C00300 = C00008 + C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),0.29,303.15,0.274,8.9,2.22,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0353,298.15,0.25,6.75,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0656,288.15,0.25,7.31,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.00673,278.15,0.25,6.43,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0646,313.15,0.25,6.69,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.155,278.15,0.25,7.87,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.292,298.15,0.25,7.72,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0558,308.15,0.25,6.7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.357,278.15,0.25,8.19,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0132,298.15,0.25,6.3,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.191,313.15,0.25,7.18,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0967,298.15,0.25,7.25,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.551,298.15,0.25,8.02,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.00938,308.15,0.25,5.87,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.579,313.15,0.25,7.65,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.381,288.15,0.25,8.11,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.477,308.15,0.25,7.66,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.882,308.15,0.25,7.96,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0459,278.15,0.25,7.38,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.144,308.15,0.25,7.19,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.00973,288.15,0.25,6.37,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.00973,288.15,0.25,6.37,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.00449,288.15,0.25,5.99,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0233,313.15,0.25,6.23,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.188,288.15,0.25,7.8,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0103,313.15,0.25,5.85,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.00413,278.15,0.25,6.06,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),1.08,313.15,0.25,7.93,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0183,278.15,0.25,6.88,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0236,288.15,0.25,6.82,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0208,308.15,0.25,6.25,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.00636,298.15,0.25,5.92,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.126,278.15,0.25,7.82,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.162,298.15,0.25,7.49,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.026,298.15,0.25,6.67,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.00344,298.15,0.25,5.71,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.00925,298.15,0.25,6.19,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.328,313.15,0.25,7.4,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.00239,288.15,0.25,5.79,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.393,308.15,0.25,7.62,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.00145,308.15,0.25,6.13,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.00533,313.15,0.25,5.63,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0701,298.15,0.25,7.11,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0701,298.15,0.25,7.11,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0169,288.15,0.25,6.73,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.104,288.15,0.25,7.55,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.113,308.15,0.25,7.06,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.435,313.15,0.25,7.59,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.00145,313.15,0.25,6.1,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0277,278.15,0.25,7.25,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.251,308.15,0.25,7.43,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0519,313.15,0.25,6.58,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.0706,278.15,0.25,7.62,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=03KIN_1573,03KIN,spectrophotometry coupled with enzymatic assay,A,1.1.1.2,alcohol dehydrogenase,C01845 + C00006 = C00207 + C00005,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.236,298.15,0.25,7.68,,,K'
